FIPS,State,County,UnempRate2019,UnempRate2018,UnempRate2017,UnempRate2016,UnempRate2015,UnempRate2014,UnempRate2010,UnempRate2007,PctEmpChange1019,PctEmpChange1819,PctEmpChange0719,PctEmpChange0710,PctEmpAgriculture,PctEmpMining,PctEmpConstruction,PctEmpManufacturing,PctEmpTrade,PctEmpTrans,PctEmpInformation,PctEmpFIRE,PctEmpServices,PctEmpGovt,NumCivEmployed,UnempRate2011,NumCivLaborForce2011,NumEmployed2011,NumCivLaborForce2012,NumUnemployed2010,NumCivLaborForce2008,NumUnemployed2011,NumEmployed2010,NumCivLaborForce2010,NumUnemployed2009,NumEmployed2009,NumCivLaborForce2009,UnempRate2008,UnempRate2012,NumEmployed2008,UnempRate2009,NumUnemployed2008,NumUnemployed2015,NumUnemployed2019,NumCivLaborforce2019,NumUnemployed2018,NumEmployed2018,NumCivLaborforce2018,NumUnemployed2017,NumEmployed2017,NumCivLaborforce2017,NumUnemployed2016,NumEmployed2016,NumCivLaborforce2016,NumCivLaborforce2013,NumEmployed2015,NumEmployed2012,NumUnemployed2014,NumEmployed2014,NumCivLaborforce2014,UnempRate2013,NumUnemployed2013,NumEmployed2019,NumEmployed2013,NumUnemployed2007,NumEmployed2007,NumCivLaborforce2007,NumUnemployed2012,NumCivLaborforce2015
42037,PA,Columbia,4.80,4.70,5.10,5.50,5.60,6.20,9.30,5.00,1.45,0.25,-4.41,-5.78,1.078587548,0.311960706,5.439399973,16.33811231,14.11788132,6.51135006,1.69919023,3.65392274,47.21226603,3.637329085,30132,8.60,34787,31780,35513,3240,36409,3007,31497,34737,3118,33328,36446,5.90,8.30,34273,8.60,2136,1901,1597.00,33552,1569,31875,33444,1736,31977,33713,1871,32012,33883,35338,31794,32551,2124,32089,34213,7.70,2717,31955,32621,1777,33429,35206,2962,33695
42039,PA,Crawford,4.70,4.60,5.50,6.00,5.20,5.80,9.50,4.90,-2.37,-0.53,-9.39,-7.19,2.424573166,0.740625244,6.314804709,21.44954653,11.98513552,4.594475196,0.831579221,3.243158962,43.99313947,4.422961981,38481,8.00,41532,38208,41985,3948,43562,3324,37749,41697,4236,38649,42885,5.60,7.60,41116,9.90,2446,2129,1832.00,38685,1797,37049,38846,2151,37286,39437,2426,38059,40485,41793,38868,38783,2388,38844,41232,7.20,3020,36853,38773,2113,40674,42787,3202,40997
42041,PA,Cumberland,3.40,3.30,3.80,4.10,4.00,4.50,6.80,3.30,10.54,1.52,7.55,-2.71,0.832724732,0.214333344,4.966182961,8.085923856,15.19067729,6.683231194,1.417775379,8.140697933,45.80779856,8.660654749,125972,6.40,124441,116527,125782,8508,125832,7914,115940,124448,8278,116621,124899,4.20,6.20,120498,6.60,5334,5108,4461.00,132626,4298,126243,130541,4921,125303,130224,5271,124806,130077,125785,123140,117992,5649,120397,126046,5.70,7186,128165,118599,4020,119168,123188,7790,128248
42043,PA,Dauphin,4.00,3.90,4.50,4.80,4.60,5.30,8.00,3.90,7.51,1.51,6.51,-0.93,0.660870073,0.173606046,4.289819975,8.675925656,14.37137105,6.723951799,1.359670878,6.828261314,48.12534648,8.791176728,137092,7.60,140468,129837,141155,11275,138090,10631,129291,140566,10225,126848,137073,4.70,7.40,131631,7.50,6459,6548,5833.00,144836,5611,136932,142543,6373,136008,142381,6757,135314,142071,140474,134283,130686,7432,131829,139261,6.80,9581,139003,130893,5314,130509,135823,10469,140831
42045,PA,Delaware,4.00,4.00,4.50,4.90,4.90,5.50,8.00,4.10,9.26,1.31,5.91,-3.06,0.278451937,0.06320245,5.073892693,7.361460229,12.57295369,5.62357343,2.028256913,8.215235041,55.20679842,3.576175204,276888,7.80,286908,264657,289584,22900,287490,22251,263287,286187,21285,258803,280088,5.00,7.70,273179,7.60,14311,14231,12132.00,299802,11746,283945,295691,13230,281811,295041,14304,279800,294104,290497,276966,267294,16004,274034,290038,7.10,20485,287670,270012,11526,271606,283132,22290,291197
42047,PA,Elk,4.90,3.80,4.80,5.50,4.90,5.10,9.70,4.70,-1.09,-2.22,-10.49,-9.51,0.564860427,0.939244663,4.551724138,40.1182266,10.32512315,3.947454844,0.505747126,2.607553366,33.68144499,2.75862069,15225,7.40,16867,15621,16887,1611,17578,1246,15075,16686,2158,14945,17103,6.00,7.00,16531,12.60,1047,804,766.00,15677,603,15250,15853,769,15246,16015,898,15428,16326,16466,15508,15712,839,15510,16349,6.80,1124,14911,15342,824,16659,17483,1175,16312
42049,PA,Erie,4.60,4.60,5.70,6.50,5.50,6.20,9.30,4.80,-0.59,-0.07,-8.12,-7.57,0.697487469,0.315248574,4.987232433,16.45755178,12.60994294,3.524479052,1.426499795,6.573720879,50.23958892,3.168248164,126884,8.10,137287,126100,137424,12687,141912,11187,123674,136361,12461,127432,139893,5.60,7.80,133934,8.90,7978,7383,5898.00,128841,5999,123024,129023,7476,123236,130712,8670,124864,133534,136005,127206,126709,8320,126246,134566,7.40,10105,122943,125900,6785,133805,140590,10715,134589
42051,PA,Fayette,5.90,5.80,6.90,8.10,7.50,7.90,10.70,5.70,1.38,0.77,-13.00,-14.19,0.50866548,2.870326636,8.082331141,10.88180794,15.52156378,7.47556589,1.447879955,3.417142027,45.79079315,4.003923991,55046,10.10,59675,53677,60257,6399,66718,5998,53134,59533,6054,59957,66011,6.50,9.90,62362,9.20,4356,4367,3405.00,57273,3283,53459,56742,3953,53449,57402,4723,53690,58413,59733,53929,54273,4596,53844,58440,9.60,5745,53868,53988,3742,61917,65659,5984,58296
42053,PA,Forest,6.80,6.20,6.60,7.80,7.90,8.00,11.30,6.60,-11.36,-0.59,-24.27,-14.57,1.732101617,1.385681293,8.198614319,14.78060046,12.70207852,7.736720554,1.03926097,6.351039261,33.83371824,12.24018476,866,9.40,2035,1843,2015,244,2392,192,1911,2155,260,2122,2382,7.70,9.80,2209,10.90,183,149,124.00,1818,112,1704,1816,121,1712,1833,148,1742,1890,1975,1748,1817,155,1774,1929,9.90,196,1694,1779,157,2237,2394,198,1897
42055,PA,Franklin,3.80,3.70,4.40,5.10,5.00,5.40,8.50,3.40,8.15,1.13,-3.99,-11.22,2.450578855,0.182940149,6.108016601,15.45844255,15.37652905,6.240443425,1.366590214,4.700469637,41.96565094,6.150338576,73248,7.30,75529,69998,76336,6455,82775,5531,69257,75712,6539,74404,80943,4.30,7.00,79218,8.10,3557,3851,2983.00,77887,2816,74069,76885,3392,73214,76606,3986,73480,77466,76621,73912,70983,4158,72318,76476,6.60,5061,74904,71560,2738,78014,80752,5353,77763
42057,PA,Fulton,4.40,3.90,5.00,6.30,6.20,7.10,12.30,5.60,15.92,0.13,-1.20,-14.77,2.826054103,1.042768626,10.03475895,21.67145232,13.85824392,5.954359982,0.831192383,3.370107299,34.66827868,5.742783739,6617,10.10,7352,6609,7442,912,8146,743,6522,7434,1024,6617,7641,7.20,9.20,7559,13.40,587,462,347.00,7907,307,7550,7857,366,6883,7249,460,6841,7301,7407,6970,6756,516,6782,7298,9.20,684,7560,6723,452,7652,8104,686,7432
42059,PA,Greene,5.10,4.80,5.90,7.70,6.00,5.60,8.40,5.00,-1.15,-0.03,-8.43,-7.37,0.662025662,9.78023478,10.00546001,5.978705979,12.53753754,6.825006825,0.839475839,2.388752389,44.86759487,6.115206115,14652,7.60,18192,16803,19075,1457,18622,1389,15954,17411,1422,17687,19109,5.80,7.30,17546,7.40,1076,1086,855.00,16626,798,15776,16574,984,15810,16794,1336,15954,17290,18767,17055,17684,1030,17477,18507,7.20,1354,15771,17413,905,17223,18128,1391,18141
42061,PA,Huntingdon,5.90,5.20,5.90,7.00,7.00,7.90,10.70,5.20,-0.10,0.46,-10.51,-10.42,2.666883047,0.730282376,9.325976415,13.47506221,11.89548848,4.879368171,1.325327275,3.018500487,45.08817484,7.594936709,18486,10.10,21006,18886,20774,2265,22631,2120,18852,21117,2383,20355,22738,6.60,9.90,21148,10.50,1483,1377,1179.00,20012,1038,18747,19785,1177,18619,19796,1370,18286,19656,20339,18268,18711,1566,18284,19850,9.80,1998,18833,18341,1143,21044,22187,2063,19645
42063,PA,Indiana,5.00,4.90,5.80,7.30,6.30,6.10,8.70,4.70,-7.61,0.95,-14.67,-7.63,1.595134573,3.585051615,7.572888047,9.264050788,14.80701006,6.220491344,1.197684654,4.633359119,47.45658727,3.667742538,37489,7.80,44025,40571,44758,3828,46969,3454,40251,44079,3520,43681,47201,5.30,8.10,44497,7.50,2472,2628,1969.00,39155,1883,36836,38719,2272,36966,39238,2916,37234,40150,44099,39077,41131,2617,40565,43182,7.70,3411,37186,40688,2127,43578,45705,3627,41705
42065,PA,Jefferson,4.70,4.60,5.50,6.80,6.10,6.40,10.10,4.60,0.94,0.34,-10.96,-11.79,1.448036603,3.424003218,7.702750264,17.33118809,13.23847353,6.983759867,1.065915833,3.026798733,41.88244758,3.896626276,19889,8.70,21792,19890,21756,2177,23301,1902,19430,21607,2145,20692,22837,5.50,8.30,22009,9.40,1292,1277,975.00,20587,942,19546,20488,1138,19429,20567,1413,19281,20694,21100,19670,19946,1334,19510,20844,8.20,1734,19612,19366,1067,22027,23094,1810,20947
42067,PA,Juniata,4.40,4.00,4.60,5.30,4.90,5.60,8.00,4.20,8.40,0.94,0.83,-6.99,5.084594038,0.331214752,9.247157819,21.53791066,13.52609435,7.304628055,0.966789007,5.039835288,31.70709874,5.254677289,11171,7.40,12010,11126,12048,961,12451,884,11126,12087,959,11198,12157,5.30,7.30,11788,7.90,663,592,555.00,12616,495,11949,12444,566,11813,12379,652,11544,12196,12032,11384,11174,668,11181,11849,7.10,857,12061,11175,526,11962,12488,874,11976
42069,PA,Lackawanna,4.90,4.50,5.10,5.60,5.80,6.60,9.00,4.80,2.72,-0.35,-1.70,-4.31,0.278551532,0.331415326,5.542565521,11.34131712,15.43317813,5.949210093,1.609295895,6.359921111,48.17823232,4.976312954,98366,8.80,107276,97816,107642,9585,108526,9460,97407,106992,8796,98396,107192,5.80,8.80,102231,8.20,6295,6185,5159.00,105216,4770,100412,105182,5404,100517,105921,6025,100704,106729,107648,100102,98123,7014,99644,106658,8.30,8935,100057,98713,5117,101792,106909,9519,106287
42071,PA,Lancaster,3.40,3.40,3.80,4.10,4.10,4.60,7.50,3.40,11.09,1.05,5.78,-4.78,2.559431238,0.13922832,8.100792417,16.03421462,15.28697327,4.933718433,1.305635785,4.745982374,44.41642598,2.477597571,270060,6.90,266002,247732,269195,20089,274555,18270,247925,268014,19438,250126,269564,4.30,6.50,262878,7.20,11677,11322,9821.00,285253,9463,272566,282029,10652,268376,279028,11529,268202,279731,270478,264354,251661,12555,259896,272451,6.00,16283,275432,254195,9216,260379,269595,17534,275676
42073,PA,Lawrence,5.10,5.00,6.00,6.70,6.30,6.20,9.20,5.20,-1.19,-0.02,-7.38,-6.26,1.228190129,0.400111423,6.323279901,15.06242245,14.70536099,5.350857201,1.438375244,5.629415787,46.70921016,3.152776723,39489,8.40,43051,39435,43331,3982,43950,3616,39154,43136,4056,39523,43579,6.20,7.90,41240,9.30,2710,2654,2088.00,40775,2050,38693,40743,2445,38186,40631,2782,38709,41491,43048,39413,39906,2645,39942,42587,7.50,3238,38687,39810,2299,41769,44068,3425,42067
42075,PA,Lebanon,3.90,3.70,4.10,4.50,4.50,5.00,7.50,3.50,7.67,1.59,0.24,-6.90,1.578390935,0.245692929,5.805798353,14.6701014,16.54630195,5.863871227,0.935122176,4.289947437,46.08157005,3.983203538,67157,6.90,69837,65004,70908,5236,73369,4833,64826,70062,4878,67885,72763,4.20,6.70,70324,6.70,3045,3164,2819.00,72617,2662,68707,71369,2904,67844,70748,3156,67401,70557,70741,66821,66177,3470,66624,70094,6.20,4397,69798,66344,2496,69628,72124,4731,69985
42077,PA,Lehigh,4.50,4.60,5.00,5.30,5.30,6.10,9.20,4.40,14.79,1.42,9.88,-4.28,0.435869024,0.098932658,4.959070146,14.39159242,15.66414907,7.253177152,1.566527973,5.261521415,47.97612048,2.393039664,176888,8.60,179458,163937,182830,16284,178950,15521,160875,177159,15478,162952,178430,5.60,8.50,168895,8.70,10055,9873,8723.00,193388,8698,182083,190781,9444,180225,189669,10077,178878,188955,183266,175687,167319,11090,171834,182924,7.80,14348,184665,168918,7737,168063,175800,15511,185560
42079,PA,Luzerne,5.70,5.40,5.80,6.30,6.40,7.30,10.00,5.00,3.37,-0.35,-1.63,-4.84,0.521145322,0.200338112,5.562211307,13.47257165,16.40043662,6.998522423,1.72383957,5.458381588,44.94229464,4.720258776,150246,9.60,159846,144503,160859,15900,161744,15343,143867,159767,14517,146781,161298,6.20,9.80,151642,9.00,10102,10220,8973.00,157695,8447,149243,157690,9268,149262,158530,9971,148700,158671,160771,148361,145107,11638,147310,158948,9.40,15076,148722,145695,7937,151181,159118,15752,158581
42081,PA,Lycoming,4.80,4.70,5.60,6.60,6.00,6.10,8.90,4.90,-0.01,-0.67,-3.97,-3.96,1.08335505,1.692044228,6.358661256,13.73925021,14.6104017,5.718327687,1.276944269,4.476750679,46.91932542,4.124939503,53722,7.70,61092,56365,62753,5313,60703,4727,54172,59485,5286,54723,60009,5.90,7.90,57136,8.80,3567,3678,2750.00,56919,2712,54534,57246,3211,54631,57842,3884,54813,58697,61872,57157,57816,3776,57723,61499,7.80,4841,54169,57031,2920,56408,59328,4937,60835
42083,PA,McKean,5.30,4.80,6.10,6.60,6.10,6.40,10.10,5.00,-8.85,-3.03,-20.18,-12.43,1.625882739,2.561997044,5.64405759,20.04707943,11.52351234,4.883122571,1.275524169,2.441561285,45.41522965,4.582033175,18267,8.70,20113,18357,20271,2017,21938,1756,18031,20048,2172,19016,21188,6.10,8.40,20594,10.30,1344,1150,920.00,17355,846,16949,17795,1101,17063,18164,1221,17263,18484,19696,17806,18571,1235,18071,19306,8.20,1609,16435,18087,1085,20591,21676,1700,18956
42085,PA,Mercer,4.90,4.70,5.40,6.00,5.40,5.90,9.50,5.50,-3.32,-1.34,-10.41,-7.34,1.31061599,0.477870753,5.081157375,16.13267466,15.07006755,4.262526464,1.221897369,3.706018752,48.03710051,4.700070572,49595,7.90,53350,49144,53940,5111,55808,4206,48518,53629,6107,48642,54749,6.70,7.60,52070,11.20,3738,2883,2412.00,49321,2323,47546,49869,2749,47936,50685,3128,49387,52515,53738,50056,49864,3107,49934,53041,7.20,3883,46909,49855,3074,52359,55433,4076,52939
42087,PA,Mifflin,4.70,4.60,5.30,5.70,5.80,6.40,10.20,5.20,5.27,1.54,-5.83,-10.55,2.461932546,0.384232247,7.338361558,22.39457331,13.42441061,5.46938001,1.100517053,2.33385513,40.90887529,4.183862246,21081,8.90,20998,19129,21130,2179,22790,1869,19087,21266,2230,20328,22558,6.60,8.70,21297,9.90,1493,1205,983.00,21076,961,19789,20750,1092,19583,20675,1187,19611,20798,21390,19686,19302,1350,19734,21084,8.20,1746,20093,19644,1176,21338,22514,1828,20891
42089,PA,Monroe,5.40,5.30,5.80,6.20,6.40,7.50,9.70,4.90,5.56,1.22,1.55,-3.79,0.542765044,0.26501204,5.90161428,9.555722604,15.74655675,6.655879318,1.309771045,6.713213653,48.85267624,4.456789022,78487,9.70,82201,74223,82408,8049,84017,7978,74664,82713,7499,75360,82859,6.00,9.80,78991,9.10,5026,5200,4479.00,83291,4359,77861,82220,4787,77428,82215,5102,76753,81855,81573,75473,74360,6015,73770,79785,9.40,7633,78812,73940,4005,77608,81613,8048,80673
42091,PA,Montgomery,3.50,3.40,3.80,4.10,4.20,4.70,6.90,3.50,9.96,1.31,6.08,-3.52,0.224057833,0.059547945,5.43832617,11.45475399,12.80605211,3.339550726,2.268382821,9.575634,52.37670447,2.456989932,431585,6.50,430375,402423,435606,29893,438010,27952,400493,430386,28982,396105,425087,4.30,6.40,419127,6.80,18883,18282,16019.00,456383,15330,434669,449999,17179,431055,448234,18466,428784,447250,435631,422107,407910,20297,416063,436360,5.90,25535,440364,410096,14930,415122,430052,27696,440389
42093,PA,Montour,3.60,3.40,3.80,4.30,4.30,4.70,6.70,3.90,3.85,0.24,-0.72,-4.40,1.929003538,0.319598219,3.903663965,9.405319028,12.31594567,5.535897729,0.75333866,3.903663965,57.63040749,4.30316174,8761,6.20,9191,8617,9444,610,9438,574,8469,9079,612,8729,9341,4.80,5.80,8988,6.60,450,394,327.00,9122,313,8774,9087,348,8757,9105,389,8735,9124,9465,8742,8894,430,8805,9235,5.50,518,8795,8947,355,8859,9214,550,9136
42095,PA,Northampton,4.50,4.40,4.90,5.20,5.30,5.90,8.80,4.40,11.64,1.42,6.51,-4.60,0.510204082,0.12755102,5.788131042,13.98294844,14.86439313,5.721670247,2.175080559,5.813641246,47.78732546,3.22905478,148960,8.20,152612,140025,155392,13325,153803,12587,138521,151846,12888,140823,153711,5.50,8.10,145401,8.40,8402,8218,7214.00,161856,6983,152481,159464,7729,150897,158626,8182,150594,158776,155747,148188,142799,9223,146019,155242,7.40,11517,154642,144230,6700,145194,151894,12593,156406
42097,PA,Northumberland,5.60,5.20,5.60,6.20,6.10,6.70,9.90,5.10,-0.23,-0.08,-9.22,-9.01,1.342185365,0.975481149,5.229729406,15.74191693,13.72863888,6.358603169,1.095319129,3.228435156,46.29341131,6.00627951,41723,9.20,44957,40835,45087,4512,48029,4122,40860,45372,4575,42748,47323,6.50,9.10,44896,9.70,3133,2641,2419.00,43184,2230,40799,43029,2456,41205,43661,2737,41200,43937,44732,40738,40981,2947,40959,43906,8.70,3912,40765,40820,2404,44904,47308,4106,43379
42099,PA,Perry,3.70,3.70,4.30,4.60,4.50,5.20,8.10,4.10,3.08,1.54,0.46,-2.55,2.400596858,0.092161854,11.2832441,8.43061529,14.86439042,9.606776091,1.053278329,7.798648293,35.89923637,8.571052401,22786,7.40,24723,22896,24659,2023,25003,1827,22965,24988,1942,22788,24730,5.20,7.30,23700,7.90,1303,1074,910.00,24583,896,23314,24210,1034,23260,24294,1118,23158,24276,24261,23006,22871,1238,22762,24000,6.50,1587,23673,22674,995,23565,24560,1788,24080
42101,PA,Philadelphia,5.50,5.50,6.20,6.70,7.10,8.10,10.60,6.10,10.88,1.78,17.04,5.55,0.202819128,0.079471392,4.202104321,6.391853529,12.0110766,6.073532104,1.94784817,6.20893857,56.90950722,5.972848969,688298,10.70,690937,617219,699340,72736,630620,73718,615073,687809,63586,588815,652401,7.10,10.90,586024,9.70,44596,49318,40066.00,722078,38946,670112,709058,43719,661229,704948,47447,655667,703114,698341,645414,623262,55960,634680,690640,10.30,71894,682012,626447,37791,582727,620518,76078,694732
42103,PA,Pike,5.60,5.30,5.90,6.40,6.50,7.60,9.70,5.40,1.57,0.79,-8.51,-9.93,0.679806919,0.390185036,7.554304103,6.134352373,16.27111826,5.454545455,1.733708769,7.747385358,48.78117458,5.253419147,24860,9.90,26043,23459,26007,2539,28443,2584,23539,26078,2575,25821,28396,6.00,10.10,26736,9.10,1707,1628,1412.00,25321,1317,23721,25038,1458,23294,24752,1585,23317,24902,25830,23308,23374,1902,23168,25070,9.70,2495,23909,23335,1497,26134,27631,2633,24936
42105,PA,Potter,5.90,5.30,6.50,7.80,7.00,7.40,10.40,7.20,-2.96,-0.07,-5.73,-2.85,4.569446539,2.066053386,7.193485146,16.93560549,9.696878299,7.223646509,4.916302217,2.397828382,39.66219273,5.338561303,6631,9.20,7834,7117,7929,811,7784,717,6991,7802,856,6860,7716,7.10,9.10,7228,11.10,556,517,425.00,7209,378,6789,7167,470,6797,7267,578,6800,7378,7750,6849,7206,558,7007,7565,9.30,721,6784,7029,560,7196,7756,723,7366
42107,PA,Schuylkill,5.40,5.10,5.80,6.20,6.30,7.10,10.60,5.00,-0.39,0.49,-9.95,-9.60,1.298763462,0.84563223,6.656561627,18.88631831,16.03988831,6.543278819,0.856800957,3.559633028,40.36218588,4.950937375,62675,9.80,70054,63221,70985,7492,74496,6833,63197,70689,7303,66625,73928,6.20,9.70,69866,9.90,4630,4280,3606.00,66554,3380,62639,66019,3844,62420,66264,4167,63377,67544,70247,63832,64079,4881,64064,68945,9.20,6460,62948,63787,3686,69906,73592,6906,68112
42109,PA,Snyder,5.40,3.90,4.40,4.70,4.70,5.20,8.40,4.60,3.56,-2.10,0.88,-2.59,2.802535155,0.252525253,7.739156269,19.0087146,15.89423648,4.609823727,0.698158051,3.139235492,40.8694791,4.986135868,20196,7.70,19813,18288,19836,1688,19821,1525,18424,20112,1742,17634,19376,6.10,7.60,18615,9.00,1206,939,1093.00,20172,796,19489,20285,907,19810,20717,959,19552,20511,19745,19102,18329,1023,18826,19849,6.90,1356,19079,18389,921,18913,19834,1507,20041
42111,PA,Somerset,5.30,5.00,6.00,7.20,6.80,7.30,9.60,5.50,-5.13,0.20,-13.24,-8.54,2.518173174,1.984479956,7.934852621,13.65825231,13.40674171,7.042296721,0.883354293,4.416771463,43.29049474,4.864583014,32603,8.90,36950,33654,36585,3558,39439,3296,33594,37152,3312,35545,38857,6.30,8.90,36942,8.50,2497,2348,1790.00,33659,1690,31804,33494,2021,31613,33634,2449,31711,34160,35811,32077,33344,2556,32432,34988,9.20,3307,31869,32504,2138,36732,38870,3241,34425
42113,PA,Sullivan,5.20,4.90,5.90,7.20,6.20,6.10,8.00,4.60,-7.05,-0.90,-11.44,-4.72,6.1897702,1.816160119,11.26760563,15.38176427,11.74944403,7.042253521,1.445515196,2.66864344,37.21275019,5.226093403,2698,7.30,3039,2818,3102,237,3006,221,2723,2960,255,2768,3023,5.70,7.80,2835,8.40,171,187,140.00,2671,132,2554,2686,159,2530,2689,204,2636,2840,3058,2843,2860,187,2871,3058,8.30,253,2531,2805,138,2858,2996,242,3030
42115,PA,Susquehanna,4.30,4.00,4.70,5.70,5.60,5.90,8.70,4.30,-0.11,0.44,-4.78,-4.68,2.211880646,3.334245825,8.831097728,12.64713934,15.85546126,6.624692034,1.100465371,3.821516562,42.49657815,3.076923077,18265,7.90,21927,20185,22508,1886,22028,1742,19738,21624,1852,19942,21794,5.70,7.60,20783,8.50,1245,1192,889.00,20606,809,19631,20440,969,19628,20597,1183,19676,20859,22343,20184,20797,1271,20163,21434,7.10,1593,19717,20750,940,20707,21647,1711,21376
42117,PA,Tioga,5.30,5.10,5.90,7.10,6.50,6.90,8.30,5.50,-2.04,1.60,-5.82,-3.86,2.968326792,2.492952297,7.224586811,16.63810735,14.93560334,5.809518545,1.088939252,3.487922171,41.45155049,3.902492952,18091,7.00,21194,19712,21728,1678,20623,1482,18516,20194,1979,18431,20410,6.10,7.60,19374,9.70,1249,1322,1009.00,19148,961,17853,18814,1132,17981,19113,1412,18446,19858,21269,18986,20072,1416,19029,20445,8.60,1823,18139,19446,1115,19259,20374,1656,20308
42119,PA,Union,4.00,3.70,4.30,4.80,4.50,5.00,7.70,5.30,7.92,1.34,14.14,5.76,2.874945343,0.174901618,6.340183647,12.7896808,15.22190643,5.077612593,0.83624836,2.716440752,49.92348054,4.044599913,18296,6.80,19063,17775,19130,1481,17849,1288,17711,19192,1600,16081,17681,6.30,6.40,16733,9.00,1116,862,798.00,19912,727,18861,19588,853,18822,19675,944,18830,19774,19150,18424,17901,951,18167,19118,6.30,1214,19114,17936,930,16746,17676,1229,19286
42121,PA,Venango,4.90,4.90,6.10,7.20,5.90,5.90,8.50,4.90,-11.69,0.18,-13.86,-2.46,1.272711314,0.803124726,6.223119459,17.04555429,14.14465022,5.933467919,1.18054946,3.55481436,43.97875889,5.863249364,22786,7.40,26398,24448,26300,2246,26447,1950,24182,26428,2286,24053,26339,5.70,7.70,24947,8.70,1500,1448,1090.00,22444,1087,21315,22402,1391,21564,22955,1714,21989,23703,25271,22981,24284,1457,23220,24677,7.80,1963,21354,23308,1282,24791,26073,2016,24429
42123,PA,Warren,4.50,4.40,5.20,5.50,5.00,5.30,8.30,4.60,-5.50,-0.43,-11.40,-6.24,1.977804637,1.329524228,5.142292056,21.56356444,15.33897374,4.411603121,1.027359631,4.977475003,40.83617185,3.395231293,18202,7.50,20446,18911,20589,1728,21823,1535,19171,20899,1712,20186,21898,5.20,6.80,20690,7.80,1133,993,861.00,18977,838,18195,19033,1012,18289,19301,1081,18688,19769,20427,18940,19180,1062,19101,20163,6.40,1301,18116,19126,976,20447,21423,1409,19933
42125,PA,Washington,4.50,4.30,5.20,6.10,5.60,5.80,8.10,4.60,5.90,0.76,3.19,-2.56,0.788711504,2.910315384,7.585460449,11.08305022,14.16072878,5.4428109,1.755810108,5.971959151,47.3677881,2.933365403,99783,7.30,105892,98109,107442,8515,106420,7783,96765,105280,8110,98347,106457,5.20,7.20,100875,7.60,5545,5925,4824.00,107299,4540,101702,106242,5528,100831,106359,6539,100679,107218,107010,100574,99720,6107,100012,106119,6.90,7425,102475,99585,4765,99305,104070,7722,106499
42127,PA,Wayne,4.70,4.70,5.10,5.70,5.80,6.40,8.10,4.20,-1.25,0.52,-12.83,-11.73,1.967259518,0.882200311,10.79398028,7.180261358,14.52092277,5.779119687,1.528518187,4.859178186,46.74246356,5.746096146,21197,8.10,23277,21389,23119,1917,25742,1888,21698,23615,1904,23736,25640,5.20,8.00,24400,7.40,1342,1294,1059.00,22486,1045,21317,22362,1137,21276,22413,1290,21225,22515,22714,20951,21258,1430,20900,22330,7.90,1786,21427,20928,1075,24580,25655,1861,22245
42129,PA,Westmoreland,4.50,4.40,5.10,5.80,5.40,5.70,8.20,4.60,1.94,0.77,-2.26,-4.12,0.421816414,0.593088923,5.944776188,14.34754432,15.76169976,6.306994399,1.200064806,5.333171319,47.12366338,2.967180484,172824,7.50,185898,171896,187628,15251,189007,14002,170025,185276,14713,174028,188741,5.30,7.40,179023,7.80,9984,9837,8133.00,181453,7857,172002,179859,9302,171495,180797,10669,172070,182739,186380,172864,173806,10513,172616,183129,7.00,13027,173320,173353,8508,177330,185838,13822,182701
42131,PA,Wyoming,4.90,4.50,5.30,6.20,6.10,6.70,8.80,5.30,-0.99,-0.26,-5.17,-4.22,1.611286717,1.318325495,7.570734716,13.72292036,17.223036,7.169840413,1.726929304,4.656541516,41.60049341,3.399892067,12971,8.80,14330,13070,14394,1257,14548,1260,13078,14335,1227,13220,14447,6.00,8.90,13671,8.50,877,859,662.00,13610,608,12982,13590,727,13119,13846,873,13209,14082,14327,13240,13106,949,13317,14266,8.60,1235,12948,13092,759,13654,14413,1288,14099
